ageType_ID,AgeType,Region,CD1,CD2,Other,All_data,CD1_100,CD2_100,Other_100,All_100,year,ID,Region_product
,,Бурятия Респ.,89.0,2938.0,24.0,3053.0,26.0,411.0,3.0,443.0,2022-02-01,220,Республика_Бурятия
,,Владимирская обл.,208.0,4452.0,41.0,4703.0,39.0,403.0,3.0,446.0,2020-03-01,221,Владимирская_область
,,Владимирская обл.,208.0,4452.0,41.0,4703.0,39.0,403.0,3.0,446.0,2020-04-01,222,Владимирская_область
,,Владимирская обл.,208.0,4452.0,41.0,4703.0,39.0,403.0,3.0,446.0,2020-05-01,223,Владимирская_область
,,Владимирская обл.,208.0,4452.0,41.0,4703.0,39.0,403.0,3.0,446.0,2020-06-01,224,Владимирская_область
,,Владимирская обл.,208.0,4452.0,41.0,4703.0,39.0,403.0,3.0,446.0,2020-07-01,225,Владимирская_область
,,Владимирская обл.,208.0,4452.0,41.0,4703.0,39.0,403.0,3.0,446.0,2020-08-01,226,Владимирская_область
,,Владимирская обл.,208.0,4452.0,41.0,4703.0,39.0,403.0,3.0,446.0,2020-09-01,227,Владимирская_область
,,Владимирская обл.,208.0,4452.0,41.0,4703.0,39.0,403.0,3.0,446.0,2020-10-01,228,Владимирская_область
,,Владимирская обл.,208.0,4452.0,41.0,4703.0,39.0,403.0,3.0,446.0,2020-11-01,229,Владимирская_область
,,Владимирская обл.,208.0,4452.0,41.0,4703.0,39.0,403.0,3.0,446.0,2020-12-01,230,Владимирская_область
,,Владимирская обл.,208.0,4452.0,41.0,4703.0,39.0,403.0,3.0,446.0,2020-02-01,231,Владимирская_область
,,Владимирская обл.,216.0,4536.0,38.0,4793.0,43.0,422.0,3.0,471.0,2022-03-01,232,Владимирская_область
,,Владимирская обл.,216.0,4536.0,38.0,4793.0,43.0,422.0,3.0,471.0,2022-04-01,233,Владимирская_область
,,Владимирская обл.,216.0,4536.0,38.0,4793.0,43.0,422.0,3.0,471.0,2022-05-01,234,Владимирская_область
,,Владимирская обл.,216.0,4536.0,38.0,4793.0,43.0,422.0,3.0,471.0,2022-06-01,235,Владимирская_область
,,Владимирская обл.,216.0,4536.0,38.0,4793.0,43.0,422.0,3.0,471.0,2022-07-01,236,Владимирская_область
,,Владимирская обл.,216.0,4536.0,38.0,4793.0,43.0,422.0,3.0,471.0,2022-08-01,237,Владимирская_область
,,Владимирская обл.,216.0,4536.0,38.0,4793.0,43.0,422.0,3.0,471.0,2022-09-01,238,Владимирская_область
,,Владимирская обл.,216.0,4536.0,38.0,4793.0,43.0,422.0,3.0,471.0,2022-10-01,239,Владимирская_область
,,Владимирская обл.,216.0,4536.0,38.0,4793.0,43.0,422.0,3.0,471.0,2022-11-01,240,Владимирская_область
,,Владимирская обл.,216.0,4536.0,38.0,4793.0,43.0,422.0,3.0,471.0,2022-12-01,241,Владимирская_область
,,Владимирская обл.,216.0,4536.0,38.0,4793.0,43.0,422.0,3.0,471.0,2022-02-01,242,Владимирская_область
,,Волгоградская обл.,353.0,6917.0,49.0,7321.0,49.0,343.0,2.0,395.0,2020-03-01,243,Волгоградская_область
,,Волгоградская обл.,353.0,6917.0,49.0,7321.0,49.0,343.0,2.0,395.0,2020-04-01,244,Волгоградская_область
,,Волгоградская обл.,353.0,6917.0,49.0,7321.0,49.0,343.0,2.0,395.0,2020-05-01,245,Волгоградская_область
,,Волгоградская обл.,353.0,6917.0,49.0,7321.0,49.0,343.0,2.0,395.0,2020-06-01,246,Волгоградская_область
,,Волгоградская обл.,353.0,6917.0,49.0,7321.0,49.0,343.0,2.0,395.0,2020-07-01,247,Волгоградская_область
,,Волгоградская обл.,353.0,6917.0,49.0,7321.0,49.0,343.0,2.0,395.0,2020-08-01,248,Волгоградская_область
,,Волгоградская обл.,353.0,6917.0,49.0,7321.0,49.0,343.0,2.0,395.0,2020-09-01,249,Волгоградская_область
,,Волгоградская обл.,353.0,6917.0,49.0,7321.0,49.0,343.0,2.0,395.0,2020-10-01,250,Волгоградская_область
,,Волгоградская обл.,353.0,6917.0,49.0,7321.0,49.0,343.0,2.0,395.0,2020-11-01,251,Волгоградская_область
,,Волгоградская обл.,353.0,6917.0,49.0,7321.0,49.0,343.0,2.0,395.0,2020-12-01,252,Волгоградская_область
,,Волгоградская обл.,353.0,6917.0,49.0,7321.0,49.0,343.0,2.0,395.0,2020-02-01,253,Волгоградская_область
,,Волгоградская обл.,367.0,7195.0,61.0,7626.0,53.0,363.0,3.0,421.0,2022-03-01,254,Волгоградская_область
,,Волгоградская обл.,367.0,7195.0,61.0,7626.0,53.0,363.0,3.0,421.0,2022-04-01,255,Волгоградская_область
,,Волгоградская обл.,367.0,7195.0,61.0,7626.0,53.0,363.0,3.0,421.0,2022-05-01,256,Волгоградская_область
,,Волгоградская обл.,367.0,7195.0,61.0,7626.0,53.0,363.0,3.0,421.0,2022-06-01,257,Волгоградская_область
,,Волгоградская обл.,367.0,7195.0,61.0,7626.0,53.0,363.0,3.0,421.0,2022-07-01,258,Волгоградская_область
,,Волгоградская обл.,367.0,7195.0,61.0,7626.0,53.0,363.0,3.0,421.0,2022-08-01,259,Волгоградская_область
,,Волгоградская обл.,367.0,7195.0,61.0,7626.0,53.0,363.0,3.0,421.0,2022-09-01,260,Волгоградская_область
,,Волгоградская обл.,367.0,7195.0,61.0,7626.0,53.0,363.0,3.0,421.0,2022-10-01,261,Волгоградская_область
,,Волгоградская обл.,367.0,7195.0,61.0,7626.0,53.0,363.0,3.0,421.0,2022-11-01,262,Волгоградская_область
,,Волгоградская обл.,367.0,7195.0,61.0,7626.0,53.0,363.0,3.0,421.0,2022-12-01,263,Волгоградская_область
,,Волгоградская обл.,367.0,7195.0,61.0,7626.0,53.0,363.0,3.0,421.0,2022-02-01,264,Волгоградская_область
,,Вологодская обл.,254.0,3197.0,98.0,3551.0,67.0,351.0,10.0,431.0,2020-03-01,265,Вологодская_область
,,Вологодская обл.,254.0,3197.0,98.0,3551.0,67.0,351.0,10.0,431.0,2020-04-01,266,Вологодская_область
,,Вологодская обл.,254.0,3197.0,98.0,3551.0,67.0,351.0,10.0,431.0,2020-05-01,267,Вологодская_область
,,Вологодская обл.,254.0,3197.0,98.0,3551.0,67.0,351.0,10.0,431.0,2020-06-01,268,Вологодская_область
,,Вологодская обл.,254.0,3197.0,98.0,3551.0,67.0,351.0,10.0,431.0,2020-07-01,269,Вологодская_область
,,Вологодская обл.,254.0,3197.0,98.0,3551.0,67.0,351.0,10.0,431.0,2020-08-01,270,Вологодская_область
,,Вологодская обл.,254.0,3197.0,98.0,3551.0,67.0,351.0,10.0,431.0,2020-09-01,271,Вологодская_область
,,Вологодская обл.,254.0,3197.0,98.0,3551.0,67.0,351.0,10.0,431.0,2020-10-01,272,Вологодская_область
,,Вологодская обл.,254.0,3197.0,98.0,3551.0,67.0,351.0,10.0,431.0,2020-11-01,273,Вологодская_область
,,Вологодская обл.,254.0,3197.0,98.0,3551.0,67.0,351.0,10.0,431.0,2020-12-01,274,Вологодская_область
,,Вологодская обл.,254.0,3197.0,98.0,3551.0,67.0,351.0,10.0,431.0,2020-02-01,275,Вологодская_область
,,Вологодская обл.,260.0,3418.0,125.0,3805.0,78.0,383.0,14.0,478.0,2022-03-01,276,Вологодская_область
,,Вологодская обл.,260.0,3418.0,125.0,3805.0,78.0,383.0,14.0,478.0,2022-04-01,277,Вологодская_область
,,Вологодская обл.,260.0,3418.0,125.0,3805.0,78.0,383.0,14.0,478.0,2022-05-01,278,Вологодская_область
,,Вологодская обл.,260.0,3418.0,125.0,3805.0,78.0,383.0,14.0,478.0,2022-06-01,279,Вологодская_область
,,Вологодская обл.,260.0,3418.0,125.0,3805.0,78.0,383.0,14.0,478.0,2022-07-01,280,Вологодская_область
,,Вологодская обл.,260.0,3418.0,125.0,3805.0,78.0,383.0,14.0,478.0,2022-08-01,281,Вологодская_область
,,Вологодская обл.,260.0,3418.0,125.0,3805.0,78.0,383.0,14.0,478.0,2022-09-01,282,Вологодская_область
,,Вологодская обл.,260.0,3418.0,125.0,3805.0,78.0,383.0,14.0,478.0,2022-10-01,283,Вологодская_область
,,Вологодская обл.,260.0,3418.0,125.0,3805.0,78.0,383.0,14.0,478.0,2022-11-01,284,Вологодская_область
,,Вологодская обл.,260.0,3418.0,125.0,3805.0,78.0,383.0,14.0,478.0,2022-12-01,285,Вологодская_область
,,Вологодская обл.,260.0,3418.0,125.0,3805.0,78.0,383.0,14.0,478.0,2022-02-01,286,Вологодская_область
,,Воронежская обл.,414.0,7030.0,1821.0,9269.0,55.0,368.0,96.0,521.0,2020-03-01,287,Воронежская_область
,,Воронежская обл.,414.0,7030.0,1821.0,9269.0,55.0,368.0,96.0,521.0,2020-04-01,288,Воронежская_область
,,Воронежская обл.,414.0,7030.0,1821.0,9269.0,55.0,368.0,96.0,521.0,2020-05-01,289,Воронежская_область
,,Воронежская обл.,414.0,7030.0,1821.0,9269.0,55.0,368.0,96.0,521.0,2020-06-01,290,Воронежская_область
,,Воронежская обл.,414.0,7030.0,1821.0,9269.0,55.0,368.0,96.0,521.0,2020-07-01,291,Воронежская_область
,,Воронежская обл.,414.0,7030.0,1821.0,9269.0,55.0,368.0,96.0,521.0,2020-08-01,292,Воронежская_область
,,Воронежская обл.,414.0,7030.0,1821.0,9269.0,55.0,368.0,96.0,521.0,2020-09-01,293,Воронежская_область
,,Воронежская обл.,414.0,7030.0,1821.0,9269.0,55.0,368.0,96.0,521.0,2020-10-01,294,Воронежская_область
,,Воронежская обл.,414.0,7030.0,1821.0,9269.0,55.0,368.0,96.0,521.0,2020-11-01,295,Воронежская_область
,,Воронежская обл.,414.0,7030.0,1821.0,9269.0,55.0,368.0,96.0,521.0,2020-12-01,296,Воронежская_область
,,Воронежская обл.,414.0,7030.0,1821.0,9269.0,55.0,368.0,96.0,521.0,2020-02-01,297,Воронежская_область
,,Воронежская обл.,431.0,7211.0,2068.0,9712.0,60.0,385.0,111.0,559.0,2022-03-01,298,Воронежская_область
,,Воронежская обл.,431.0,7211.0,2068.0,9712.0,60.0,385.0,111.0,559.0,2022-04-01,299,Воронежская_область
,,Воронежская обл.,431.0,7211.0,2068.0,9712.0,60.0,385.0,111.0,559.0,2022-05-01,300,Воронежская_область
,,Воронежская обл.,431.0,7211.0,2068.0,9712.0,60.0,385.0,111.0,559.0,2022-06-01,301,Воронежская_область
,,Воронежская обл.,431.0,7211.0,2068.0,9712.0,60.0,385.0,111.0,559.0,2022-07-01,302,Воронежская_область
,,Воронежская обл.,431.0,7211.0,2068.0,9712.0,60.0,385.0,111.0,559.0,2022-08-01,303,Воронежская_область
,,Воронежская обл.,431.0,7211.0,2068.0,9712.0,60.0,385.0,111.0,559.0,2022-09-01,304,Воронежская_область
,,Воронежская обл.,431.0,7211.0,2068.0,9712.0,60.0,385.0,111.0,559.0,2022-10-01,305,Воронежская_область
,,Воронежская обл.,431.0,7211.0,2068.0,9712.0,60.0,385.0,111.0,559.0,2022-11-01,306,Воронежская_область
,,Воронежская обл.,431.0,7211.0,2068.0,9712.0,60.0,385.0,111.0,559.0,2022-12-01,307,Воронежская_область
,,Воронежская обл.,431.0,7211.0,2068.0,9712.0,60.0,385.0,111.0,559.0,2022-02-01,308,Воронежская_область
,,Дагестан Респ.,160.0,2736.0,15.0,2912.0,12.0,122.0,0.0,138.0,2020-03-01,309,Республика_Дагестан
,,Дагестан Респ.,160.0,2736.0,15.0,2912.0,12.0,122.0,0.0,138.0,2020-04-01,310,Республика_Дагестан
,,Дагестан Респ.,160.0,2736.0,15.0,2912.0,12.0,122.0,0.0,138.0,2020-05-01,311,Республика_Дагестан
,,Дагестан Респ.,160.0,2736.0,15.0,2912.0,12.0,122.0,0.0,138.0,2020-06-01,312,Республика_Дагестан
,,Дагестан Респ.,160.0,2736.0,15.0,2912.0,12.0,122.0,0.0,138.0,2020-07-01,313,Республика_Дагестан
,,Дагестан Респ.,160.0,2736.0,15.0,2912.0,12.0,122.0,0.0,138.0,2020-08-01,314,Республика_Дагестан
,,Дагестан Респ.,160.0,2736.0,15.0,2912.0,12.0,122.0,0.0,138.0,2020-09-01,315,Республика_Дагестан
,,Дагестан Респ.,160.0,2736.0,15.0,2912.0,12.0,122.0,0.0,138.0,2020-10-01,316,Республика_Дагестан
,,Дагестан Респ.,160.0,2736.0,15.0,2912.0,12.0,122.0,0.0,138.0,2020-11-01,317,Республика_Дагестан
,,Дагестан Респ.,160.0,2736.0,15.0,2912.0,12.0,122.0,0.0,138.0,2020-12-01,318,Республика_Дагестан
,,Дагестан Респ.,160.0,2736.0,15.0,2912.0,12.0,122.0,0.0,138.0,2020-02-01,319,Республика_Дагестан
,,Дагестан Респ.,181.0,3030.0,14.0,3225.0,15.0,133.0,0.0,151.0,2022-03-01,320,Республика_Дагестан
,,Дагестан Респ.,181.0,3030.0,14.0,3225.0,15.0,133.0,0.0,151.0,2022-04-01,321,Республика_Дагестан
,,Дагестан Респ.,181.0,3030.0,14.0,3225.0,15.0,133.0,0.0,151.0,2022-05-01,322,Республика_Дагестан
,,Дагестан Респ.,181.0,3030.0,14.0,3225.0,15.0,133.0,0.0,151.0,2022-06-01,323,Республика_Дагестан
,,Дагестан Респ.,181.0,3030.0,14.0,3225.0,15.0,133.0,0.0,151.0,2022-07-01,324,Республика_Дагестан
,,Дагестан Респ.,181.0,3030.0,14.0,3225.0,15.0,133.0,0.0,151.0,2022-08-01,325,Республика_Дагестан
,,Дагестан Респ.,181.0,3030.0,14.0,3225.0,15.0,133.0,0.0,151.0,2022-09-01,326,Республика_Дагестан
,,Дагестан Респ.,181.0,3030.0,14.0,3225.0,15.0,133.0,0.0,151.0,2022-10-01,327,Республика_Дагестан
,,Дагестан Респ.,181.0,3030.0,14.0,3225.0,15.0,133.0,0.0,151.0,2022-11-01,328,Республика_Дагестан
,,Дагестан Респ.,181.0,3030.0,14.0,3225.0,15.0,133.0,0.0,151.0,2022-12-01,329,Республика_Дагестан
,,Дагестан Респ.,181.0,3030.0,14.0,3225.0,15.0,133.0,0.0,151.0,2022-02-01,330,Республика_Дагестан
,,Еврейская АО,12.0,232.0,0.0,244.0,30.0,190.0,0.0,221.0,2020-03-01,331,Еврейская_автономная_область
,,Еврейская АО,12.0,232.0,0.0,244.0,30.0,190.0,0.0,221.0,2020-04-01,332,Еврейская_автономная_область
,,Еврейская АО,12.0,232.0,0.0,244.0,30.0,190.0,0.0,221.0,2020-05-01,333,Еврейская_автономная_область
,,Еврейская АО,12.0,232.0,0.0,244.0,30.0,190.0,0.0,221.0,2020-06-01,334,Еврейская_автономная_область
,,Еврейская АО,12.0,232.0,0.0,244.0,30.0,190.0,0.0,221.0,2020-07-01,335,Еврейская_автономная_область
,,Еврейская АО,12.0,232.0,0.0,244.0,30.0,190.0,0.0,221.0,2020-08-01,336,Еврейская_автономная_область
,,Еврейская АО,12.0,232.0,0.0,244.0,30.0,190.0,0.0,221.0,2020-09-01,337,Еврейская_автономная_область
,,Еврейская АО,12.0,232.0,0.0,244.0,30.0,190.0,0.0,221.0,2020-10-01,338,Еврейская_автономная_область
,,Еврейская АО,12.0,232.0,0.0,244.0,30.0,190.0,0.0,221.0,2020-11-01,339,Еврейская_автономная_область
,,Еврейская АО,12.0,232.0,0.0,244.0,30.0,190.0,0.0,221.0,2020-12-01,340,Еврейская_автономная_область
,,Еврейская АО,12.0,232.0,0.0,244.0,30.0,190.0,0.0,221.0,2020-02-01,341,Еврейская_автономная_область
,,Еврейская АО,12.0,256.0,0.0,269.0,30.0,217.0,0.0,248.0,2022-03-01,342,Еврейская_автономная_область
,,Еврейская АО,12.0,256.0,0.0,269.0,30.0,217.0,0.0,248.0,2022-04-01,343,Еврейская_автономная_область
,,Еврейская АО,12.0,256.0,0.0,269.0,30.0,217.0,0.0,248.0,2022-05-01,344,Еврейская_автономная_область
